ODESSA,WICHITAFALLS,SILVER,GRAHAM,GRANBURY,PALOPINTO,ODESSA_2,MONAHANS,ODESSA_3,MONAHANS_4,SAVOY,SHERMAN,PARIS,GREENVILLE,MTENTERPRISE,MOUNTPLEASANT,DENTON,PARIS_5,BASTROP,CEDARCREEK,MISSION,CHRISTINE,FANNIN,NURSERY,VICTORIA,POINTCOMFORT,WHARTON,LAREDO,SANTAROSA,BROWNSVILLE,BISHOP,GREGORY,CORPUSCHRISTI,CORPUSCHRISTI_6,PEARSALL,ALEDO,DALLAS,ENNIS,DALLAS_7,GRAHAM_8,POOLVILLE,BRIDGEPORT,ARLINGTON,MCKINNEY,MIDLOTHIAN,IRVING,LEWSIVILLE,TEMPLE,RIESEL,FRANKLIN,BREMOND,MCKINNEY_9,GRANBURY_10,DALLAS_11,SANANTONIO,MARION,LAGRANGE,WINCHESTER,ROCKDALE,SANANTONIO_12,SEGUIN,ELMENDORF,NEWBRAUNFELS,PASADENA,DEERPARK,HOUSTON,MONTBELVIEU,CHANNELVIEW,HOUSTON_13,BAYTOWN,FREEPORT,ALVIN,HOUSTON_14,LAPORTE,PASADENA_15,HOUSTON_16,HOUSTON_17,HOUSTON_18,WILLIS,SHIRO,BAYTOWN_19,NEWGULF,THOMPSONS,CHANNELVIEW_20,LAPORTE_21,FREEPORT_22,FAIRFIELD,JEWETT,FAIRFIELD_23,JACKSONVILLE,TRINIDAD,BRYAN
2.5466666669999998,1.805176471,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,1.805176471,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,1.805176471,1.805176471,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,1.805176471,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,1.805176471,2.5466666669999998,2.5466666669999998,1.805176471,1.805176471,1.805176471,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,1.805176471,2.5466666669999998,1.805176471,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,2.5466666669999998,1.805176471,1.805176471,1.805176471,1.805176471,2.5466666669999998
2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,1.805176471,1.805176471,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,2.51,1.805176471,1.805176471,1.805176471,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,1.805176471,1.805176471,1.805176471,1.805176471,2.51
2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,1.805176471,1.805176471,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,2.51,1.805176471,1.805176471,1.805176471,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,1.805176471,1.805176471,1.805176471,1.805176471,2.51
2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,1.805176471,1.805176471,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,2.46,1.805176471,1.805176471,1.805176471,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,1.805176471,1.805176471,1.805176471,1.805176471,2.46
2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,1.805176471,1.805176471,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,2.46,1.805176471,1.805176471,1.805176471,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,1.805176471,1.805176471,1.805176471,1.805176471,2.46
2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,1.805176471,1.805176471,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,2.46,1.805176471,1.805176471,1.805176471,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,1.805176471,1.805176471,1.805176471,1.805176471,2.46
2.403333333,1.805176471,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,1.805176471,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,1.805176471,1.805176471,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,1.805176471,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,1.805176471,2.403333333,2.403333333,1.805176471,1.805176471,1.805176471,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,1.805176471,2.403333333,1.805176471,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,1.805176471,1.805176471,1.805176471,1.805176471,2.403333333
2.346666667,1.624894737,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,1.624894737,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,1.624894737,1.624894737,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,1.624894737,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,1.624894737,2.346666667,2.346666667,1.624894737,1.624894737,1.624894737,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,1.624894737,2.346666667,1.624894737,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,1.624894737,1.624894737,1.624894737,1.624894737,2.346666667
2.29,1.624894737,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,1.624894737,2.29,2.29,2.29,2.29,2.29,1.624894737,1.624894737,2.29,2.29,2.29,2.29,2.29,1.624894737,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,1.624894737,2.29,2.29,1.624894737,1.624894737,1.624894737,2.29,2.29,2.29,2.29,2.29,1.624894737,2.29,1.624894737,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,1.624894737,1.624894737,1.624894737,1.624894737,2.29
2.42,1.624894737,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,1.624894737,2.42,2.42,2.42,2.42,2.42,1.624894737,1.624894737,2.42,2.42,2.42,2.42,2.42,1.624894737,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,1.624894737,2.42,2.42,1.624894737,1.624894737,1.624894737,2.42,2.42,2.42,2.42,2.42,1.624894737,2.42,1.624894737,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,1.624894737,1.624894737,1.624894737,1.624894737,2.42
2.43,1.624894737,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,1.624894737,2.43,2.43,2.43,2.43,2.43,1.624894737,1.624894737,2.43,2.43,2.43,2.43,2.43,1.624894737,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,1.624894737,2.43,2.43,1.624894737,1.624894737,1.624894737,2.43,2.43,2.43,2.43,2.43,1.624894737,2.43,1.624894737,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,1.624894737,1.624894737,1.624894737,1.624894737,2.43
2.42,1.624894737,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,1.624894737,2.42,2.42,2.42,2.42,2.42,1.624894737,1.624894737,2.42,2.42,2.42,2.42,2.42,1.624894737,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,1.624894737,2.42,2.42,1.624894737,1.624894737,1.624894737,2.42,2.42,2.42,2.42,2.42,1.624894737,2.42,1.624894737,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,1.624894737,1.624894737,1.624894737,1.624894737,2.42
2.31,1.624894737,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,1.624894737,2.31,2.31,2.31,2.31,2.31,1.624894737,1.624894737,2.31,2.31,2.31,2.31,2.31,1.624894737,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,1.624894737,2.31,2.31,1.624894737,1.624894737,1.624894737,2.31,2.31,2.31,2.31,2.31,1.624894737,2.31,1.624894737,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,1.624894737,1.624894737,1.624894737,1.624894737,2.31
2.2633333330000003,1.624894737,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,1.624894737,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,1.624894737,1.624894737,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,1.624894737,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,1.624894737,2.2633333330000003,2.2633333330000003,1.624894737,1.624894737,1.624894737,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,1.624894737,2.2633333330000003,1.624894737,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,2.2633333330000003,1.624894737,1.624894737,1.624894737,1.624894737,2.2633333330000003
2.2166666669999997,1.624894737,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,1.624894737,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,1.624894737,1.624894737,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,1.624894737,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,1.624894737,2.2166666669999997,2.2166666669999997,1.624894737,1.624894737,1.624894737,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,1.624894737,2.2166666669999997,1.624894737,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,2.2166666669999997,1.624894737,1.624894737,1.624894737,1.624894737,2.2166666669999997
2.17,1.624894737,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,1.624894737,2.17,2.17,2.17,2.17,2.17,1.624894737,1.624894737,2.17,2.17,2.17,2.17,2.17,1.624894737,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,1.624894737,2.17,2.17,1.624894737,1.624894737,1.624894737,2.17,2.17,2.17,2.17,2.17,1.624894737,2.17,1.624894737,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,1.624894737,1.624894737,1.624894737,1.624894737,2.17
2.18,1.624894737,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,1.624894737,2.18,2.18,2.18,2.18,2.18,1.624894737,1.624894737,2.18,2.18,2.18,2.18,2.18,1.624894737,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,1.624894737,2.18,2.18,1.624894737,1.624894737,1.624894737,2.18,2.18,2.18,2.18,2.18,1.624894737,2.18,1.624894737,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,1.624894737,1.624894737,1.624894737,1.624894737,2.18
2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,1.624894737,1.624894737,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,2.28,1.624894737,1.624894737,1.624894737,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.624894737,1.624894737,1.624894737,1.624894737,2.28
2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,1.624894737,1.624894737,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,2.28,1.624894737,1.624894737,1.624894737,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.624894737,1.624894737,1.624894737,1.624894737,2.28
2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,1.624894737,1.624894737,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,2.28,1.624894737,1.624894737,1.624894737,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.624894737,1.624894737,1.624894737,1.624894737,2.28
2.3,1.624894737,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,1.624894737,2.3,2.3,2.3,2.3,2.3,1.624894737,1.624894737,2.3,2.3,2.3,2.3,2.3,1.624894737,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,1.624894737,2.3,2.3,1.624894737,1.624894737,1.624894737,2.3,2.3,2.3,2.3,2.3,1.624894737,2.3,1.624894737,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,1.624894737,1.624894737,1.624894737,1.624894737,2.3
2.32,1.624894737,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,1.624894737,2.32,2.32,2.32,2.32,2.32,1.624894737,1.624894737,2.32,2.32,2.32,2.32,2.32,1.624894737,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,1.624894737,2.32,2.32,1.624894737,1.624894737,1.624894737,2.32,2.32,2.32,2.32,2.32,1.624894737,2.32,1.624894737,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,1.624894737,1.624894737,1.624894737,1.624894737,2.32
2.34,1.624894737,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,1.624894737,2.34,2.34,2.34,2.34,2.34,1.624894737,1.624894737,2.34,2.34,2.34,2.34,2.34,1.624894737,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,1.624894737,2.34,2.34,1.624894737,1.624894737,1.624894737,2.34,2.34,2.34,2.34,2.34,1.624894737,2.34,1.624894737,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,1.624894737,1.624894737,1.624894737,1.624894737,2.34
2.3,1.624894737,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,1.624894737,2.3,2.3,2.3,2.3,2.3,1.624894737,1.624894737,2.3,2.3,2.3,2.3,2.3,1.624894737,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,1.624894737,2.3,2.3,1.624894737,1.624894737,1.624894737,2.3,2.3,2.3,2.3,2.3,1.624894737,2.3,1.624894737,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,1.624894737,1.624894737,1.624894737,1.624894737,2.3
2.26,1.624894737,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1.624894737,2.26,2.26,2.26,2.26,2.26,1.624894737,1.624894737,2.26,2.26,2.26,2.26,2.26,1.624894737,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1.624894737,2.26,2.26,1.624894737,1.624894737,1.624894737,2.26,2.26,2.26,2.26,2.26,1.624894737,2.26,1.624894737,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1.624894737,1.624894737,1.624894737,1.624894737,2.26
2.21,1.624894737,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,1.624894737,2.21,2.21,2.21,2.21,2.21,1.624894737,1.624894737,2.21,2.21,2.21,2.21,2.21,1.624894737,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,1.624894737,2.21,2.21,1.624894737,1.624894737,1.624894737,2.21,2.21,2.21,2.21,2.21,1.624894737,2.21,1.624894737,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,1.624894737,1.624894737,1.624894737,1.624894737,2.21
2.27,1.624894737,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,1.624894737,2.27,2.27,2.27,2.27,2.27,1.624894737,1.624894737,2.27,2.27,2.27,2.27,2.27,1.624894737,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,1.624894737,2.27,2.27,1.624894737,1.624894737,1.624894737,2.27,2.27,2.27,2.27,2.27,1.624894737,2.27,1.624894737,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,1.624894737,1.624894737,1.624894737,1.624894737,2.27
2.2366666669999997,1.624894737,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,1.624894737,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,1.624894737,1.624894737,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,1.624894737,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,1.624894737,2.2366666669999997,2.2366666669999997,1.624894737,1.624894737,1.624894737,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,1.624894737,2.2366666669999997,1.624894737,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,2.2366666669999997,1.624894737,1.624894737,1.624894737,1.624894737,2.2366666669999997
