ODESSA_NG,WICHITAFALLS_C,WICHITAFALLS_NG,SILVER_NG,SNYDER_NG,ALEDO_NG,GRAHAM_NG,GRANBURY_NG,PALOPINTO_NG,MONAHANS_NG,IRAAN_NG,ODESSA_NG_2,SAVOY_NG,SHERMAN_NG,PARIS_NG,DENTON_NG,POOLVILLE_NG,BRIDGEPORT_NG,BASTROP_NG,MARION_NG,ROCKDALE_C,AUSTIN_NG,CEDARCREEK_NG,NEWBRAUNFELS_NG,MISSION_NG,LAREDO_NG,CHRISTINE_C,PEARSALL_NG,SANANTONIO_NG,FANNIN_C,NURSERY_NG,VICTORIA_NG,POINTCOMFORT_NG,WHARTON_NG,CORPUSCHRISTI_NG,SANTAROSA_C,BROWNSVILLE_NG,BISHOP_NG,GREGORY_NG,CORPUSCHRISTI_NG_3,DALLAS_NG,ENNIS_NG,MIDLOTHIAN_NG,GREENVILLE_NG,MCKINNEY_NG,MTENTERPRISE_NG,MOUNTPLEASANT_C,ARLINGTON_NG,IRVING_C,DALLAS_NG_4,TEMPLE_NG,RIESEL_C,FRANKLIN_C,BREMOND_C,LEWSIVILLE_NG,LAGRANGE_C,WINCHESTER_NG,SANANTONIO_NG_5,SEGUIN_NG,ELMENDORF_NG,PASADENA_NG,BAYTOWN_NG,DEERPARK_NG,LAPORTE_NG,HOUSTON_NG,MONTBELVIEU_NG,FREEPORT_NG,PASADENA_C,CHANNELVIEW_NG,ALVIN_NG,HOUSTON_NG_6,LAPORTE_NG_7,HOUSTON_NG_8,HOUSTON_NG_9,WILLIS_NG,SHIRO_NG,BRYAN_NG,BAYTOWN_NG_10,PASADENA_NG_11,NEWGULF_NG,THOMPSONS_NG,FAIRFIELD_NG,FAIRFIELD_C,JEWETT_C,JACKSONVILLE_C,TRINIDAD_C
2.56,1.805176471,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,1.805176471,2.56,2.56,2.56,2.56,2.56,1.805176471,2.56,2.56,1.805176471,2.56,2.56,2.56,2.56,2.56,1.805176471,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,1.805176471,2.56,1.805176471,2.56,2.56,1.805176471,1.805176471,1.805176471,2.56,1.805176471,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,1.805176471,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,1.805176471,1.805176471,1.805176471,1.805176471
2.53,1.805176471,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.805176471,2.53,2.53,2.53,2.53,2.53,1.805176471,2.53,2.53,1.805176471,2.53,2.53,2.53,2.53,2.53,1.805176471,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.805176471,2.53,1.805176471,2.53,2.53,1.805176471,1.805176471,1.805176471,2.53,1.805176471,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.805176471,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.805176471,1.805176471,1.805176471,1.805176471
2.62,1.805176471,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,1.805176471,2.62,2.62,2.62,2.62,2.62,1.805176471,2.62,2.62,1.805176471,2.62,2.62,2.62,2.62,2.62,1.805176471,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,1.805176471,2.62,1.805176471,2.62,2.62,1.805176471,1.805176471,1.805176471,2.62,1.805176471,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,1.805176471,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,1.805176471,1.805176471,1.805176471,1.805176471
2.583333333,1.805176471,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,1.805176471,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,1.805176471,2.583333333,2.583333333,1.805176471,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,1.805176471,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,1.805176471,2.583333333,1.805176471,2.583333333,2.583333333,1.805176471,1.805176471,1.805176471,2.583333333,1.805176471,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,1.805176471,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,1.805176471,1.805176471,1.805176471,1.805176471
2.546666667,1.805176471,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,1.805176471,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,1.805176471,2.546666667,2.546666667,1.805176471,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,1.805176471,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,1.805176471,2.546666667,1.805176471,2.546666667,2.546666667,1.805176471,1.805176471,1.805176471,2.546666667,1.805176471,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,1.805176471,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,1.805176471,1.805176471,1.805176471,1.805176471
2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,1.805176471,2.51,2.51,1.805176471,1.805176471,1.805176471,2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,1.805176471,1.805176471,1.805176471,1.805176471
2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,1.805176471,2.51,2.51,1.805176471,1.805176471,1.805176471,2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,1.805176471,1.805176471,1.805176471,1.805176471
2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,1.805176471,2.46,2.46,1.805176471,1.805176471,1.805176471,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,1.805176471,1.805176471,1.805176471,1.805176471
2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,1.805176471,2.46,2.46,1.805176471,1.805176471,1.805176471,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,1.805176471,1.805176471,1.805176471,1.805176471
2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,1.805176471,2.46,2.46,1.805176471,1.805176471,1.805176471,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,1.805176471,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,1.805176471,1.805176471,1.805176471,1.805176471
2.403333333,1.805176471,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,1.805176471,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,1.805176471,2.403333333,2.403333333,1.805176471,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,1.805176471,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,1.805176471,2.403333333,1.805176471,2.403333333,2.403333333,1.805176471,1.805176471,1.805176471,2.403333333,1.805176471,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,1.805176471,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,2.403333333,1.805176471,1.805176471,1.805176471,1.805176471
2.346666667,1.624894737,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,1.624894737,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,1.624894737,2.346666667,2.346666667,1.624894737,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,1.624894737,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,1.624894737,2.346666667,1.624894737,2.346666667,2.346666667,1.624894737,1.624894737,1.624894737,2.346666667,1.624894737,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,1.624894737,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,2.346666667,1.624894737,1.624894737,1.624894737,1.624894737
2.29,1.624894737,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,1.624894737,2.29,2.29,2.29,2.29,2.29,1.624894737,2.29,2.29,1.624894737,2.29,2.29,2.29,2.29,2.29,1.624894737,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,1.624894737,2.29,1.624894737,2.29,2.29,1.624894737,1.624894737,1.624894737,2.29,1.624894737,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,1.624894737,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,1.624894737,1.624894737,1.624894737,1.624894737
2.42,1.624894737,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,1.624894737,2.42,2.42,2.42,2.42,2.42,1.624894737,2.42,2.42,1.624894737,2.42,2.42,2.42,2.42,2.42,1.624894737,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,1.624894737,2.42,1.624894737,2.42,2.42,1.624894737,1.624894737,1.624894737,2.42,1.624894737,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,1.624894737,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,1.624894737,1.624894737,1.624894737,1.624894737
2.43,1.624894737,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,1.624894737,2.43,2.43,2.43,2.43,2.43,1.624894737,2.43,2.43,1.624894737,2.43,2.43,2.43,2.43,2.43,1.624894737,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,1.624894737,2.43,1.624894737,2.43,2.43,1.624894737,1.624894737,1.624894737,2.43,1.624894737,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,1.624894737,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,1.624894737,1.624894737,1.624894737,1.624894737
2.42,1.624894737,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,1.624894737,2.42,2.42,2.42,2.42,2.42,1.624894737,2.42,2.42,1.624894737,2.42,2.42,2.42,2.42,2.42,1.624894737,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,1.624894737,2.42,1.624894737,2.42,2.42,1.624894737,1.624894737,1.624894737,2.42,1.624894737,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,1.624894737,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,1.624894737,1.624894737,1.624894737,1.624894737
2.31,1.624894737,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,1.624894737,2.31,2.31,2.31,2.31,2.31,1.624894737,2.31,2.31,1.624894737,2.31,2.31,2.31,2.31,2.31,1.624894737,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,1.624894737,2.31,1.624894737,2.31,2.31,1.624894737,1.624894737,1.624894737,2.31,1.624894737,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,1.624894737,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,1.624894737,1.624894737,1.624894737,1.624894737
2.263333333,1.624894737,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,1.624894737,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,1.624894737,2.263333333,2.263333333,1.624894737,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,1.624894737,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,1.624894737,2.263333333,1.624894737,2.263333333,2.263333333,1.624894737,1.624894737,1.624894737,2.263333333,1.624894737,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,1.624894737,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,2.263333333,1.624894737,1.624894737,1.624894737,1.624894737
2.216666667,1.624894737,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,1.624894737,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,1.624894737,2.216666667,2.216666667,1.624894737,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,1.624894737,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,1.624894737,2.216666667,1.624894737,2.216666667,2.216666667,1.624894737,1.624894737,1.624894737,2.216666667,1.624894737,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,1.624894737,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,2.216666667,1.624894737,1.624894737,1.624894737,1.624894737
2.17,1.624894737,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,1.624894737,2.17,2.17,2.17,2.17,2.17,1.624894737,2.17,2.17,1.624894737,2.17,2.17,2.17,2.17,2.17,1.624894737,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,1.624894737,2.17,1.624894737,2.17,2.17,1.624894737,1.624894737,1.624894737,2.17,1.624894737,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,1.624894737,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,1.624894737,1.624894737,1.624894737,1.624894737
2.18,1.624894737,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,1.624894737,2.18,2.18,2.18,2.18,2.18,1.624894737,2.18,2.18,1.624894737,2.18,2.18,2.18,2.18,2.18,1.624894737,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,1.624894737,2.18,1.624894737,2.18,2.18,1.624894737,1.624894737,1.624894737,2.18,1.624894737,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,1.624894737,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,1.624894737,1.624894737,1.624894737,1.624894737
2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,1.624894737,2.28,2.28,1.624894737,1.624894737,1.624894737,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.624894737,1.624894737,1.624894737,1.624894737
2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,1.624894737,2.28,2.28,1.624894737,1.624894737,1.624894737,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.624894737,1.624894737,1.624894737,1.624894737
2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,1.624894737,2.28,2.28,1.624894737,1.624894737,1.624894737,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.624894737,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,1.624894737,1.624894737,1.624894737,1.624894737
2.3,1.624894737,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,1.624894737,2.3,2.3,2.3,2.3,2.3,1.624894737,2.3,2.3,1.624894737,2.3,2.3,2.3,2.3,2.3,1.624894737,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,1.624894737,2.3,1.624894737,2.3,2.3,1.624894737,1.624894737,1.624894737,2.3,1.624894737,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,1.624894737,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,1.624894737,1.624894737,1.624894737,1.624894737
2.32,1.624894737,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,1.624894737,2.32,2.32,2.32,2.32,2.32,1.624894737,2.32,2.32,1.624894737,2.32,2.32,2.32,2.32,2.32,1.624894737,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,1.624894737,2.32,1.624894737,2.32,2.32,1.624894737,1.624894737,1.624894737,2.32,1.624894737,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,1.624894737,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,1.624894737,1.624894737,1.624894737,1.624894737
2.34,1.624894737,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,1.624894737,2.34,2.34,2.34,2.34,2.34,1.624894737,2.34,2.34,1.624894737,2.34,2.34,2.34,2.34,2.34,1.624894737,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,1.624894737,2.34,1.624894737,2.34,2.34,1.624894737,1.624894737,1.624894737,2.34,1.624894737,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,1.624894737,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,1.624894737,1.624894737,1.624894737,1.624894737
2.3,1.624894737,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,1.624894737,2.3,2.3,2.3,2.3,2.3,1.624894737,2.3,2.3,1.624894737,2.3,2.3,2.3,2.3,2.3,1.624894737,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,1.624894737,2.3,1.624894737,2.3,2.3,1.624894737,1.624894737,1.624894737,2.3,1.624894737,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,1.624894737,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,1.624894737,1.624894737,1.624894737,1.624894737
2.26,1.624894737,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1.624894737,2.26,2.26,2.26,2.26,2.26,1.624894737,2.26,2.26,1.624894737,2.26,2.26,2.26,2.26,2.26,1.624894737,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1.624894737,2.26,1.624894737,2.26,2.26,1.624894737,1.624894737,1.624894737,2.26,1.624894737,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1.624894737,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1.624894737,1.624894737,1.624894737,1.624894737
2.21,1.624894737,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,1.624894737,2.21,2.21,2.21,2.21,2.21,1.624894737,2.21,2.21,1.624894737,2.21,2.21,2.21,2.21,2.21,1.624894737,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,1.624894737,2.21,1.624894737,2.21,2.21,1.624894737,1.624894737,1.624894737,2.21,1.624894737,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,1.624894737,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21,1.624894737,1.624894737,1.624894737,1.624894737
2.27,1.624894737,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,1.624894737,2.27,2.27,2.27,2.27,2.27,1.624894737,2.27,2.27,1.624894737,2.27,2.27,2.27,2.27,2.27,1.624894737,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,1.624894737,2.27,1.624894737,2.27,2.27,1.624894737,1.624894737,1.624894737,2.27,1.624894737,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,1.624894737,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,1.624894737,1.624894737,1.624894737,1.624894737
2.236666667,1.624894737,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,1.624894737,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,1.624894737,2.236666667,2.236666667,1.624894737,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,1.624894737,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,1.624894737,2.236666667,1.624894737,2.236666667,2.236666667,1.624894737,1.624894737,1.624894737,2.236666667,1.624894737,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,1.624894737,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,2.236666667,1.624894737,1.624894737,1.624894737,1.624894737
