UnitID,AliasID,CommercialDT_grp,ID_SK,NERCID_AliasID,RatingMW_grp,RegionCode,StateName,UnitRetireDT_grp,UnitTimeZoneCode,UnitTypeCode,UnitTypeCodeDesc,RatingMW_BrochureGroup
7540,0x648467B0D1EE0B934A9CBE737DA66C73,4,14372,0x6C1D4F9C3AC683BCE67482A915BE8A22,2,WECC,Arizona,,MST,851,CC GT units ,All
7723,0xB1FCDC49F6A550D7C4335B59913AE3FD,3,14395,0xF04ACFBFC7E691499EADFD04B2813C25,1,SERC,Alabama,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8460,0x196E7EB206D4D93F586784A18B83E4E9,1,14423,0x6ABA6F31BB456000200DE3714A1017DC,3,RFC,Michigan,,EPT,100,Fossil-Steam,800+
8474,0x227E96FFEF63091A14DA22266D9E5D16,2,14436,0x6ABA6F31BB456000200DE3714A1017DC,3,RFC,Michigan,,EPT,100,Fossil-Steam,600-799
8498,0x2C09C674C645150A11CF23CA3AC7A20F,1,14458,0x6ABA6F31BB456000200DE3714A1017DC,1,RFC,Michigan,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
10829,0xF9A700880A4CE0BC773170756252B169,5,14808,0x1B1D22438B450DD89F606E734007F304,2,RFC,Ohio,,EPT,851,CC GT units ,All
10963,0xA52080051D2F4359B5B01DEADDBDDC7E,1,14825,0x82BABC38FCEE64C06C08DE5D25091452,1,NPCC,New Hampshire,,EPT,500,Pumped Storage/Hydro,30+
10986,0x78BFEC2296A260B526B264A5E5D87307,5,14834,0x84CE3FAF562B35165602D5F87FF81ABE,1,WECC,Washington,,PPT,500,Pumped Storage/Hydro,<30
11402,0xF88E79846D40AA42F2809FF7623CB3E8,5,15016,0x83530091739F2B83B50ADF7C02054AA7,2,WECC,California,,PPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
12037,0xE53223B2B270AD3D1AC76800F5C61CF4,5,15163,0xC333CE003CAD6A972EF5A1098482453B,3,WECC,California,,PPT,851,CC GT units ,All
12158,0x520FD759F83A519232F3E9706A8A1E13,5,15193,0xECA02DC7040102C1BDAD6E3F9AF2FDA7,2,TRE,Texas,,CPT,851,CC GT units ,All
12314,0x766EC43D46DD8B0FFAE4D20847ED9F4D,5,15232,0x72E315D9F617F1E6660EFDD491E7B61B,3,RFC,Maryland,,EPT,851,CC GT units ,All
8974,0x1701CEDDFE6B3FFB3D1CC9404E2F9A9E,1,16196,0xE2FC5DB2615C2E890A30A73161D68502,1,WECC,Oregon,,PPT,500,Pumped Storage/Hydro,30+
8979,0xCA3CB992C10E87D2230144E274E73284,1,16201,0xE2FC5DB2615C2E890A30A73161D68502,1,WECC,Oregon,,PPT,500,Pumped Storage/Hydro,30+
8987,0x0FF17103DC8845B93496B29CD88D0631,1,16209,0xE2FC5DB2615C2E890A30A73161D68502,1,WECC,Oregon,,PPT,500,Pumped Storage/Hydro,30+
9014,0x6C35E1E667914DE12E95FAB3C1625D5A,1,16236,0xE2FC5DB2615C2E890A30A73161D68502,1,WECC,Oregon,,PPT,500,Pumped Storage/Hydro,30+
9018,0xF50361190FBC595D4331B1D5B4B9D60B,1,16240,0xE2FC5DB2615C2E890A30A73161D68502,1,WECC,Oregon,,PPT,500,Pumped Storage/Hydro,30+
9037,0xC0F99013D940858F37B80C741D4FB5EC,1,16259,0x6DC65E72B8EFE4D47FADD7560B1C873E,1,WECC,Washington,,PPT,500,Pumped Storage/Hydro,30+
9049,0x298EAD870EE0D709900A675C22379EBA,1,16271,0x6DC65E72B8EFE4D47FADD7560B1C873E,1,WECC,Washington,,PPT,500,Pumped Storage/Hydro,30+
9060,0xCD04995197F1F3C5F73016391EA157F0,1,16282,0x6DC65E72B8EFE4D47FADD7560B1C873E,1,WECC,Washington,,PPT,500,Pumped Storage/Hydro,30+
9065,0x4EF225FE464C2512F37BEA06D15AE791,1,16287,0x6DC65E72B8EFE4D47FADD7560B1C873E,1,WECC,Washington,,PPT,500,Pumped Storage/Hydro,30+
7170,0xB9E1E8E859F18BD5845AA780A5FCF515,1,11861,0x08FC585CDCE69194A64B91544F9EB44A,3,RFC,New Jersey,Retired,EPT,100,Fossil-Steam,300-399
4417,0xCB6BCDB3E6BEFAB535769EF68A767157,1,11925,0xF074C7196E9E0B1908E2C3D3D5E4FA00,1,WECC,Oregon,,MPT,500,Pumped Storage/Hydro,30+
8468,0x24D5823A80C8AC6D1964DB482A2CF7ED,1,12043,0x6ABA6F31BB456000200DE3714A1017DC,2,RFC,Michigan,Retired,EPT,100,Fossil-Steam,100-199
76,0x5F2E4038C75EF9539C2BE344E6558D55,1,12059,0x4DF3DE135A028EBF9485D8BAE654FCE0,1,SERC,Alabama,,CPT,100,Fossil-Steam,<100
7397,0x9D5641A9F5E9F6D6433EC0CCA081E85A,1,12082,0x0D01C82FB9CF2CBF66F3ABD6FB41A551,3,WECC,New Mexico,Retired,MST,100,Fossil-Steam,400-599
12213,0x095EDE0D7EAE8963FD83BE1E9C707A3E,5,12142,0x2F17519D6654995EF0BFC93EBF76349C,3,SERC,Virginia,,EPT,852,CC steam units,All
4772,0xCB81D22CD2DB8FFF8B59FD4C5F3990EA,3,12194,0xCF0E398F6F1BAC73B41A0CB6B3967BE5,2,SERC,Kentucky,,EST,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
262,0x0C9B447B9EE89CB8AC37CF16603818FB,2,12501,0x0C4CBDEFD4B1D0EFCF8B0B9495621A14,1,MRO,Iowa,Retired,CPT,100,Fossil-Steam,<100
10159,0x71F63147D904276BC0A36E49F386188E,1,12514,0x0C4CBDEFD4B1D0EFCF8B0B9495621A14,1,MRO,Minnesota,Retired,CPT,100,Fossil-Steam,<100
12308,0x3ABC679B3C952D0FFC52DEE7573BCD77,2,12524,0x6DEBD263B6BB8452B1AC9DDC372950D2,1,WECC,California,,PST,650,Fluidized Bed,All
803,0x12A59A5C5E366152658D4382DAEB6FE5,4,12682,0x397ABA96E3790935DD5A9DBCB9E95D44,2,RFC,Pennsylvania,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
1776,0xC8EF7C48680D40653FD9BDA6B8AF6AB1,1,12845,0xC5387A3E8853873CBEEDBFBA022D5D07,1,WECC,Colorado,,MPT,100,Fossil-Steam,<100
2351,0x6075EB98EE3D24C63A5C07B72909D730,1,12959,0xB513C323EE3E441A21CBF0A75170896B,3,NPCC,Massachusetts,Retired,EPT,100,Fossil-Steam,200-299
4411,0xE07D613EBBE31992BB33557C73B83ACA,1,13628,0xF8CEA5CD6CC8A8505A72C1A4CBCB6E3E,3,NPCC,New York,Retired,EPT,100,Fossil-Steam,200-299
4864,0xE6E2B8311BF6E77026139D2609611662,3,13717,0xC333CE003CAD6A972EF5A1098482453B,1,WECC,California,,PPT,851,CC GT units ,All
4865,0x4B9CD1532D4C1CA3FCD825EC40987684,3,13718,0xC333CE003CAD6A972EF5A1098482453B,1,WECC,California,,PPT,851,CC GT units ,All
4897,0x6E687CC3D8E25FFC384692FC2A4396F7,1,13750,0xC333CE003CAD6A972EF5A1098482453B,1,WECC,California,,PPT,500,Pumped Storage/Hydro,30+
5777,0xCC0431526500610F5F3C7701BC1C4674,1,13817,0x2E844341FDA6AE0B461B3D5F116A0D2B,2,NPCC,Connecticut,Retired,EPT,100,Fossil-Steam,100-199
6406,0x17B2A9D0D77E31873A68CC44DFF234B2,1,14077,0x3BEFB7FA0B47F076D545DB95652622BE,1,WECC,California,,PST,500,Pumped Storage/Hydro,30+
6434,0x7DD9879ECF852EC69828CBB142287684,1,14105,0x3BEFB7FA0B47F076D545DB95652622BE,1,WECC,California,,PST,500,Pumped Storage/Hydro,30+
6476,0x00E3F350246D8BECD92B156FED1CEDE5,1,14147,0x3BEFB7FA0B47F076D545DB95652622BE,1,WECC,California,,PST,500,Pumped Storage/Hydro,30+
6481,0xF0C16491452FF8F4D8DB44D065BE3F0A,1,14152,0x3BEFB7FA0B47F076D545DB95652622BE,1,WECC,California,,PST,500,Pumped Storage/Hydro,30+
7393,0x30D7FCC7684F831CC1439C4409DC8E2A,1,14288,0x0D01C82FB9CF2CBF66F3ABD6FB41A551,1,WECC,New Mexico,,MST,100,Fossil-Steam,<100
7524,0x26A443B10541948A8410C99C0CB59EAD,4,14356,0x6C1D4F9C3AC683BCE67482A915BE8A22,3,WECC,Arizona,,MST,852,CC steam units,All
7534,0xA1B957378E2F77F3CC514086C1655C37,1,14366,0x6C1D4F9C3AC683BCE67482A915BE8A22,1,WECC,Arizona,,MST,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
9878,0xE772137EFF609D0B72D13B66AFB566F7,5,14672,0xD6C76460680CAD6B78B4B8CF9D32AD5B,1,MRO,Wisconsin,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
10452,0xB6A3BDD8F320B520D8AC70FF0076A094,4,14761,0x13570D1C0909B67CEA1248E5B9E2C648,1,SERC,Georgia,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
10608,0xABBA0FC8B6F1AEF1BA4FDF7EC3CC6845,1,14779,0xA99FDBEE11D34711CF8BE164BAA2E434,1,MRO,Minnesota,Retired,CPT,100,Fossil-Steam,<100
5049,0x4115934A3A59CC0764CD468B805ED63D,1,18157,0xE8E5E322646F435388EEEE255A077D67,3,TRE,Texas,Retired,CPT,100,Fossil-Steam,400-599
3363,0x538FBD638AEB8DE9DBED024BB861F27B,1,18318,0xBB0F0B9B9783D6DFDB96F56150B64E42,3,TRE,Texas,,CPT,100,Fossil-Steam,400-599
3367,0x2A32573BC31A46CE00D8B81D10EDAA59,4,18322,0x2FC4728754159BBA0CDB4F6CC55C51BD,1,TRE,Texas,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
10264,0xDCFA7EFE8E521C25E9C3D0E3B00EB113,2,18463,0xE71D197F287EA720B1FECC63B54FB6EF,1,TRE,Texas,Retired,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
190,0x3A9EA294531322867DF63166973FF2F5,3,18771,0xD4589B47CFE78501FAD04FBECCD782C0,1,RFC,Pennsylvania,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
2827,0x64F2B15959AF337F8234E6723AE0B474,1,18855,0x9123233C98A992A446105ED0A729EE2B,3,RFC,Pennsylvania,,EPT,100,Fossil-Steam,600-799
10324,0x125DC10C29929299E9BB57BA91B6A4E5,4,18926,0xA827C68B17E8906D29EB488B67C34823,2,WECC,Arizona,,PST,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
10602,0x2C8DB6B7FFACC32404E350ECC79C723B,1,18934,0xAE45EBAFF3545AF618E21412E0C9E3E7,1,MRO,Minnesota,Retired,CPT,100,Fossil-Steam,<100
12367,0x5B878F90F2462C002458F0964AC5DEA2,5,19032,0x813BB1591339E311A0DEDEAEFDB3C07B,3,RFC,Pennsylvania,,EPT,850,Combined Cycle Block,All
12188,0xB76E08ACEFB44DFD803388C54A5BFF43,4,15207,0xFF8FAD01EF5F792AC5348C48216818C0,2,RFC,Indiana,,EPT,851,CC GT units ,All
12240,0xAE9543A6CFDBFB514FBA6F28D9B52A79,5,15223,0x1B1D22438B450DD89F606E734007F304,1,RFC,Kentucky,,EPT,500,Pumped Storage/Hydro,30+
12313,0x346A6692A0B9149F05D09D02A2643796,5,15231,0x72E315D9F617F1E6660EFDD491E7B61B,3,RFC,Maryland,,EPT,851,CC GT units ,All
6868,0x7824C9A547A5FD6300D1F0510E301360,1,15511,0x130F4ACA875648F7E59A087F3EB2EC48,1,RFC,Pennsylvania,Retired,EPT,500,Pumped Storage/Hydro,<30
8018,0x2648AC90CBB382594F229BBC506B8E21,3,15571,0xB5009BD1C315B1CF592C29862F8EC12B,1,WECC,Utah,,PPT,860,Co-generator Block ,All
10799,0x07E610615E308766C1BB5E6CC250A961,4,16060,0x7259D2F8640398326296BE781412A081,1,WECC,California,,PPT,400,Internal Combustion/Reciprocating Engines,All
5920,0x3C710BA63C0FC13C5D4B2DF2A049DA7E,3,16140,0x228750C67BD58A6AE176FF8CA459A7F1,3,NPCC,Rhode Island,,EPT,850,Combined Cycle Block,All
5921,0x8CD752AFDF9C55E3B761DB689544BCE3,3,16141,0x228750C67BD58A6AE176FF8CA459A7F1,3,NPCC,Rhode Island,,EPT,850,Combined Cycle Block,All
165,0x97DBD2D34392CAC5516A1E567589D277,4,16146,0x4CE9FF1A207E93146ECADE456A3446CD,1,RFC,Pennsylvania,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
8966,0x510245B32CC245042B2042DF34C3523F,1,16188,0xE2FC5DB2615C2E890A30A73161D68502,1,WECC,Oregon,,PPT,500,Pumped Storage/Hydro,30+
8978,0xA020D6F6C3DA21953BDC664914AFC01B,1,16200,0xE2FC5DB2615C2E890A30A73161D68502,1,WECC,Oregon,,PPT,500,Pumped Storage/Hydro,30+
8983,0xF4A775F61C0B2FD7B81A9EB30027C08F,1,16205,0xE2FC5DB2615C2E890A30A73161D68502,1,WECC,Oregon,,PPT,500,Pumped Storage/Hydro,30+
9003,0x8FD065F3FC30D2662D9459DEAE1DD31F,1,16225,0xE2FC5DB2615C2E890A30A73161D68502,2,WECC,Oregon,,PPT,500,Pumped Storage/Hydro,30+
9027,0x4DAA4702D88DB48C3E312E7FA5C1BFFE,2,16249,0xE2FC5DB2615C2E890A30A73161D68502,1,WECC,Oregon,,PPT,500,Pumped Storage/Hydro,30+
9048,0x83B5BCAF3BEF3E75B7EC78EFB8344315,1,16270,0x6DC65E72B8EFE4D47FADD7560B1C873E,1,WECC,Washington,,PPT,500,Pumped Storage/Hydro,30+
9062,0x7B229F69C0A46AD41AE1D5E9CC603EB7,1,16284,0x6DC65E72B8EFE4D47FADD7560B1C873E,1,WECC,Washington,,PPT,500,Pumped Storage/Hydro,30+
12138,0x27CDA30A45150786FEC181D252C875B4,5,11867,0x0C4CBDEFD4B1D0EFCF8B0B9495621A14,3,MRO,Iowa,,CPT,851,CC GT units ,All
4427,0x66CDF2FCCAC7F45E6996A2B49BFDA9AF,1,11934,0xF074C7196E9E0B1908E2C3D3D5E4FA00,1,WECC,Idaho,,MPT,500,Pumped Storage/Hydro,<30
4569,0x5CA9340768FA189BC400080BD26A9877,2,11992,0x6B5B8144B1421FF1D6E585BC6E27D048,1,SERC,Virginia,,EPT,100,Fossil-Steam,<100
9827,0xD408D4640385A192C874E976108265DC,2,12039,0x9F48E29822D70E489796545F967B0953,2,TRE,Texas,,CPT,851,CC GT units ,All
12274,0x3328FC6DA5E4C36D6A1666B6E44A7385,5,12055,0x77135E77DE03E2F16CB940C3B3074AB9,1,SERC,Illinois,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
83,0xAAB124A68C1E272375B4FDCFD82EE048,1,12060,0x4DF3DE135A028EBF9485D8BAE654FCE0,3,SERC,Alabama,,CPT,100,Fossil-Steam,200-299
3846,0xAB0F02C2EA91D30B867468C4D945EF64,1,12272,0x2E9C8F9F174A684F6605F22ACD081D81,1,RFC,Pennsylvania,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
12299,0xD9556D29E84ADDB84637ED9BF76C4DEB,4,12373,0xE185D7FA5F9B2D519B8F6AE707817121,1,WECC,California,,PPT,851,CC GT units ,All
9290,0x8D53C73229BD891E4282B7F554BDB9EE,1,12399,0x312C7286463A696B43D3CD54297A417E,3,SERC,Virginia,,EPT,200,Nuclear,<1000
9946,0x477282E009E9C6EC3D9133EB727D65BE,1,12464,0x34126B3881D47B7D123B1AFC7D372ED1,1,RFC,Michigan,Retired,EPT,100,Fossil-Steam,<100
302,0xDAC1582F4CFA02FDB7957243D1B43E7C,1,12509,0x0C4CBDEFD4B1D0EFCF8B0B9495621A14,1,MRO,Iowa,Retired,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
10194,0x8F1FCC9154A1C560BCD5C0B1617F238E,4,12517,0x5D72C850C49607F3C553C06A5CB60213,3,WECC,Arizona,,MST,851,CC GT units ,All
1107,0xFCBA3BEE5D4E57651AD07BC707847025,5,12751,0xACA7783C349A082F7B7AE801309E8A87,2,WECC,Colorado,,MPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
1546,0x008DA41CA604F36B3F5FF8A579DF90CE,4,12798,0x64ABC6EAC773AD90482F173B0DA35828,1,SERC,Georgia,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
2713,0x528A48469B3ADCA1DFDDE3295E455B11,1,13030,0x78E418F4D1AB4A439DE45ADA449987AA,3,NPCC,New York,,EPT,100,Fossil-Steam,200-299
2847,0xA734F7A7885DB0734F0087173B508B73,1,13098,0x3EB7A81A4A916415991F1222F16BEB36,3,RFC,Illinois,,CPT,100,Fossil-Steam,400-599
2858,0x669F74EB47476D158D5690A77B077085,1,13109,0x3EB7A81A4A916415991F1222F16BEB36,3,RFC,Illinois,,CPT,810,Multi-boiler/Multi-turbine,All
2860,0x650C205EC1EF3B9203CD630ECC12DCB4,1,13111,0x3EB7A81A4A916415991F1222F16BEB36,3,RFC,Illinois,,CPT,810,Multi-boiler/Multi-turbine,All
4505,0x2551BC01CE1CAE59872308E1246D5D46,1,13636,0x1521DD6F9E7C099C891D31F85A3D1153,3,RFC,Indiana,,EPT,100,Fossil-Steam,400-599
4515,0x982C85D8D969FD8CADAC5042F78E9FEB,1,13646,0x1521DD6F9E7C099C891D31F85A3D1153,1,RFC,Indiana,Retired,EPT,100,Fossil-Steam,<100
4517,0x7D9DB308E079BD5CCBC11A753FCD0C5B,1,13648,0x1521DD6F9E7C099C891D31F85A3D1153,2,RFC,Indiana,,EPT,100,Fossil-Steam,100-199
4862,0x66447FF19FF68BA904A3C5DE41805AD3,2,13715,0xC333CE003CAD6A972EF5A1098482453B,3,WECC,Utah,,PPT,100,Fossil-Steam,800+
4878,0x4F842ABEC0BA1398003B52E457414DF6,4,13731,0xC333CE003CAD6A972EF5A1098482453B,2,WECC,California,,PPT,851,CC GT units ,All
4883,0x8AB05D19E79625060DFA802C78BAF6F3,1,13736,0xC333CE003CAD6A972EF5A1098482453B,1,WECC,California,,PPT,500,Pumped Storage/Hydro,30+
5297,0x9A19C7A0E96DD6938989EF8AE3C29508,1,13799,0x6AF57E578EBB1FC1B029AE601CF247B3,1,MRO,Montana,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
5298,0x61AEC049DA55F7E2E65255EA8E1218CC,4,13800,0x6AF57E578EBB1FC1B029AE601CF247B3,1,MRO,Montana,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
5776,0x2AB0C79B41CD1CACEB134E1CC175DB3A,5,13816,0xA146A1B24350D1A3AE06124E3A908BC9,1,WECC,Montana,,MPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
6375,0xAE21BF929BEA0470CB16E70B9CC8BE7B,5,14046,0x3BEFB7FA0B47F076D545DB95652622BE,2,WECC,California,,PST,851,CC GT units ,All
6404,0x3C12F2542F73D1EEADE0D4A906C06969,1,14075,0x3BEFB7FA0B47F076D545DB95652622BE,1,WECC,California,,PST,500,Pumped Storage/Hydro,30+
7531,0xF538FB64EF0414093C30157AE4EF9B11,4,14363,0x6C1D4F9C3AC683BCE67482A915BE8A22,3,WECC,Arizona,,MST,852,CC steam units,All
7537,0xC51898A597D3538293962D85E8BD5752,1,14369,0x6C1D4F9C3AC683BCE67482A915BE8A22,1,WECC,Arizona,,MST,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
7550,0x64B914079AE7C35C867F34B890DE91EF,1,14381,0x6C1D4F9C3AC683BCE67482A915BE8A22,2,WECC,Arizona,,MST,500,Pumped Storage/Hydro,30+
7724,0x26E081AB28F88339281003D80CC2AE7F,3,14396,0xF04ACFBFC7E691499EADFD04B2813C25,1,SERC,Alabama,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8467,0xCF29B4B96E00E73F5B484188F898CDDF,1,14430,0x6ABA6F31BB456000200DE3714A1017DC,2,RFC,Michigan,,EPT,100,Fossil-Steam,100-199
8487,0xFD7A2D5612582FB62BF2FDC0D21F1AB6,1,14449,0x6ABA6F31BB456000200DE3714A1017DC,1,RFC,Michigan,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
8500,0xEFDF7146B809CC96C949CE0E10F0A393,1,14460,0x6ABA6F31BB456000200DE3714A1017DC,1,RFC,Michigan,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
10412,0x2592AA6FB89C87BDB5D7A0371F6CF6E9,4,14752,0xC333CE003CAD6A972EF5A1098482453B,3,WECC,Nevada,,PPT,851,CC GT units ,All
10987,0xE1EB32DAB73DF3BF778348102770341C,5,14835,0x84CE3FAF562B35165602D5F87FF81ABE,1,WECC,Washington,,PPT,500,Pumped Storage/Hydro,<30
11199,0xAF37097BCB5C714872552AA3ED161F92,5,14917,0xB1A7E5ACD8F6BB6091C340FE02566C32,1,NPCC,Maine,,EPT,500,Pumped Storage/Hydro,30+
11847,0xE95D5E53AEBC38E486729D24FA737430,5,15071,0xACA7783C349A082F7B7AE801309E8A87,1,WECC,Wyoming,,MPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
11909,0x1FB477573834B8AA17F647828C2F0E4F,4,15117,0xEAEC3B502BC8607550DB2D121E06BD6A,2,TRE,Texas,,CPT,852,CC steam units,All
12041,0x812ABD4CAA19D13120267AA9B880A7AB,4,15167,0xC4B8504311EA8C0CBA0DEE0864A16B26,3,NPCC,Maine,,EPT,851,CC GT units ,All
12190,0x02071DF15F9505D0DCAC83D65BD2E56A,4,15209,0xFF8FAD01EF5F792AC5348C48216818C0,3,RFC,Indiana,,EPT,852,CC steam units,All
12192,0x4314C65778522FBF241C4A8E7CCDEA01,4,15211,0xFF8FAD01EF5F792AC5348C48216818C0,2,RFC,Indiana,,EPT,851,CC GT units ,All
12242,0xD3A8F3AAFD06D277AD4613CB633534BA,5,15225,0x1B1D22438B450DD89F606E734007F304,1,RFC,Kentucky,,EPT,500,Pumped Storage/Hydro,30+
8956,0xEB67EB3A19FC6D05EB963145A2EE0EE2,1,16178,0xE2FC5DB2615C2E890A30A73161D68502,1,WECC,Oregon,,PPT,500,Pumped Storage/Hydro,30+
8958,0xABE7B817B3EA2F114A6AAAAEEA882230,1,16180,0xE2FC5DB2615C2E890A30A73161D68502,1,WECC,Oregon,,PPT,500,Pumped Storage/Hydro,30+
8962,0x8A99BACB81663DE662262122C5CC53BB,1,16184,0xE2FC5DB2615C2E890A30A73161D68502,1,WECC,Oregon,,PPT,500,Pumped Storage/Hydro,30+
