SNYDER,MONAHANS,MONAHANS_2,ODESSA,ODESSA_3,ODESSA_4,SILVER,PALOPINTO,SAVOY,PARIS,GREENVILLE,MOUNTPLEASANT,WICHITAFALLS,DENTON,SHERMAN,PARIS_5,SILVER_6,CHRISTINE,FANNIN,SANTAROSA,BISHOP,CORPUSCHRISTI,GREGORY,CORPUSCHRISTI_7,GREGORY_8,MISSION,MISSION_9,CORPUSCHRISTI_10,CORPUSCHRISTI_11,SANTAROSA_12,LAREDO,LAREDO_13,PEARSALL,BROWNSVILLE,ALEDO,DALLAS,DALLAS_14,GRAHAM,ARLINGTON,IRVING,POOLVILLE,GRANBURY,TEMPLE,MCKINNEY,MIDLOTHIAN,MCKINNEY_15,GRANBURY_16,DALLAS_17,RIESEL,BRIDGEPORT,ENNIS,PALOPINTO_18,LEWSIVILLE,BASTROP,SANANTONIO,MARION,LAGRANGE,WINCHESTER,ROCKDALE,SANANTONIO_19,SEGUIN,ELMENDORF,NURSERY,VICTORIA,POINTCOMFORT,CEDARCREEK,NEWBRAUNFELS,PASADENA,DEERPARK,HOUSTON,MONTBELVIEU,CHANNELVIEW,HOUSTON_20,NURSERY_21,VICTORIA_22,BAYTOWN,FREEPORT,ALVIN,HOUSTON_24,LAPORTE,PASADENA_25,HOUSTON_26,HOUSTON_27,WILLIS,SHIRO,HOUSTON_28,BAYTOWN_29,WHARTON,NEWGULF,THOMPSONS,CHANNELVIEW_30,LAPORTE_31,FREEPORT_32,SHIRO_33,FAIRFIELD,TRINIDAD,FAIRFIELD_34,JEWETT,MTENTERPRISE,FRANKLIN,FRANKLIN_35,BREMOND,JACKSONVILLE,BRYAN
2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,1.860588235,1.860588235,2.71,2.71,2.71,2.71,1.860588235,1.860588235,1.860588235,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,1.860588235,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,1.860588235,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,1.860588235,2.71,2.71,2.71,2.71,2.71,2.71,2.71,1.860588235,2.71,1.860588235,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,1.860588235,1.860588235,1.860588235,2.71,1.860588235,1.860588235,1.860588235,1.860588235,2.71
2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,1.860588235,1.860588235,2.73,2.73,2.73,2.73,1.860588235,1.860588235,1.860588235,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,1.860588235,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,1.860588235,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,1.860588235,2.73,2.73,2.73,2.73,2.73,2.73,2.73,1.860588235,2.73,1.860588235,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,1.860588235,1.860588235,1.860588235,2.73,1.860588235,1.860588235,1.860588235,1.860588235,2.73
2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,1.805176471,1.805176471,2.54,2.54,2.54,2.54,1.805176471,1.805176471,1.805176471,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,1.805176471,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,1.805176471,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,1.805176471,2.54,2.54,2.54,2.54,2.54,2.54,2.54,1.805176471,2.54,1.805176471,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,1.805176471,1.805176471,1.805176471,2.54,1.805176471,1.805176471,1.805176471,1.805176471,2.54
2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,1.805176471,1.805176471,2.616666667,2.616666667,2.616666667,2.616666667,1.805176471,1.805176471,1.805176471,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,1.805176471,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,1.805176471,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,1.805176471,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,1.805176471,2.616666667,1.805176471,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,2.616666667,1.805176471,1.805176471,1.805176471,2.616666667,1.805176471,1.805176471,1.805176471,1.805176471,2.616666667
2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,1.805176471,1.805176471,2.693333333,2.693333333,2.693333333,2.693333333,1.805176471,1.805176471,1.805176471,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,1.805176471,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,1.805176471,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,1.805176471,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,1.805176471,2.693333333,1.805176471,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,2.693333333,1.805176471,1.805176471,1.805176471,2.693333333,1.805176471,1.805176471,1.805176471,1.805176471,2.693333333
2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,1.805176471,1.805176471,2.77,2.77,2.77,2.77,1.805176471,1.805176471,1.805176471,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,1.805176471,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,1.805176471,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,1.805176471,2.77,2.77,2.77,2.77,2.77,2.77,2.77,1.805176471,2.77,1.805176471,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,1.805176471,1.805176471,1.805176471,2.77,1.805176471,1.805176471,1.805176471,1.805176471,2.77
2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,1.805176471,1.805176471,2.77,2.77,2.77,2.77,1.805176471,1.805176471,1.805176471,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,1.805176471,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,1.805176471,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,1.805176471,2.77,2.77,2.77,2.77,2.77,2.77,2.77,1.805176471,2.77,1.805176471,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,1.805176471,1.805176471,1.805176471,2.77,1.805176471,1.805176471,1.805176471,1.805176471,2.77
2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,1.805176471,1.805176471,2.82,2.82,2.82,2.82,1.805176471,1.805176471,1.805176471,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,1.805176471,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,1.805176471,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,1.805176471,2.82,2.82,2.82,2.82,2.82,2.82,2.82,1.805176471,2.82,1.805176471,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,1.805176471,1.805176471,1.805176471,2.82,1.805176471,1.805176471,1.805176471,1.805176471,2.82
2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,1.805176471,1.805176471,2.84,2.84,2.84,2.84,1.805176471,1.805176471,1.805176471,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,1.805176471,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,1.805176471,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,1.805176471,2.84,2.84,2.84,2.84,2.84,2.84,2.84,1.805176471,2.84,1.805176471,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,1.805176471,1.805176471,1.805176471,2.84,1.805176471,1.805176471,1.805176471,1.805176471,2.84
2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,1.805176471,1.805176471,2.87,2.87,2.87,2.87,1.805176471,1.805176471,1.805176471,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,1.805176471,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,1.805176471,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,1.805176471,2.87,2.87,2.87,2.87,2.87,2.87,2.87,1.805176471,2.87,1.805176471,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,1.805176471,1.805176471,1.805176471,2.87,1.805176471,1.805176471,1.805176471,1.805176471,2.87
2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,1.805176471,1.805176471,2.8325,2.8325,2.8325,2.8325,1.805176471,1.805176471,1.805176471,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,1.805176471,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,1.805176471,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,1.805176471,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,1.805176471,2.8325,1.805176471,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,2.8325,1.805176471,1.805176471,1.805176471,2.8325,1.805176471,1.805176471,1.805176471,1.805176471,2.8325
2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,1.805176471,1.805176471,2.795,2.795,2.795,2.795,1.805176471,1.805176471,1.805176471,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,1.805176471,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,1.805176471,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,1.805176471,2.795,2.795,2.795,2.795,2.795,2.795,2.795,1.805176471,2.795,1.805176471,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,2.795,1.805176471,1.805176471,1.805176471,2.795,1.805176471,1.805176471,1.805176471,1.805176471,2.795
2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,1.805176471,1.805176471,2.7575,2.7575,2.7575,2.7575,1.805176471,1.805176471,1.805176471,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,1.805176471,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,1.805176471,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,1.805176471,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,1.805176471,2.7575,1.805176471,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,2.7575,1.805176471,1.805176471,1.805176471,2.7575,1.805176471,1.805176471,1.805176471,1.805176471,2.7575
2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,1.805176471,1.805176471,2.72,2.72,2.72,2.72,1.805176471,1.805176471,1.805176471,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,1.805176471,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,1.805176471,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,1.805176471,2.72,2.72,2.72,2.72,2.72,2.72,2.72,1.805176471,2.72,1.805176471,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,1.805176471,1.805176471,1.805176471,2.72,1.805176471,1.805176471,1.805176471,1.805176471,2.72
2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,1.805176471,1.805176471,2.66,2.66,2.66,2.66,1.805176471,1.805176471,1.805176471,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,1.805176471,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,1.805176471,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,1.805176471,2.66,2.66,2.66,2.66,2.66,2.66,2.66,1.805176471,2.66,1.805176471,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,1.805176471,1.805176471,1.805176471,2.66,1.805176471,1.805176471,1.805176471,1.805176471,2.66
2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,1.805176471,1.805176471,2.68,2.68,2.68,2.68,1.805176471,1.805176471,1.805176471,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,1.805176471,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,1.805176471,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,1.805176471,2.68,2.68,2.68,2.68,2.68,2.68,2.68,1.805176471,2.68,1.805176471,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,1.805176471,1.805176471,1.805176471,2.68,1.805176471,1.805176471,1.805176471,1.805176471,2.68
2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,1.805176471,1.805176471,2.7,2.7,2.7,2.7,1.805176471,1.805176471,1.805176471,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,1.805176471,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,1.805176471,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,1.805176471,2.7,2.7,2.7,2.7,2.7,2.7,2.7,1.805176471,2.7,1.805176471,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,1.805176471,1.805176471,1.805176471,2.7,1.805176471,1.805176471,1.805176471,1.805176471,2.7
2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,1.805176471,1.805176471,2.68,2.68,2.68,2.68,1.805176471,1.805176471,1.805176471,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,1.805176471,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,1.805176471,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,1.805176471,2.68,2.68,2.68,2.68,2.68,2.68,2.68,1.805176471,2.68,1.805176471,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,1.805176471,1.805176471,1.805176471,2.68,1.805176471,1.805176471,1.805176471,1.805176471,2.68
2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,1.805176471,1.805176471,2.66,2.66,2.66,2.66,1.805176471,1.805176471,1.805176471,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,1.805176471,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,1.805176471,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,1.805176471,2.66,2.66,2.66,2.66,2.66,2.66,2.66,1.805176471,2.66,1.805176471,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,1.805176471,1.805176471,1.805176471,2.66,1.805176471,1.805176471,1.805176471,1.805176471,2.66
2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,1.805176471,1.805176471,2.64,2.64,2.64,2.64,1.805176471,1.805176471,1.805176471,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,1.805176471,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,1.805176471,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,1.805176471,2.64,2.64,2.64,2.64,2.64,2.64,2.64,1.805176471,2.64,1.805176471,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,1.805176471,1.805176471,1.805176471,2.64,1.805176471,1.805176471,1.805176471,1.805176471,2.64
2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.805176471,1.805176471,2.53,2.53,2.53,2.53,1.805176471,1.805176471,1.805176471,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.805176471,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.805176471,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.805176471,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.805176471,2.53,1.805176471,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.805176471,1.805176471,1.805176471,2.53,1.805176471,1.805176471,1.805176471,1.805176471,2.53
2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,1.805176471,1.805176471,2.56,2.56,2.56,2.56,1.805176471,1.805176471,1.805176471,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,1.805176471,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,1.805176471,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,1.805176471,2.56,2.56,2.56,2.56,2.56,2.56,2.56,1.805176471,2.56,1.805176471,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,1.805176471,1.805176471,1.805176471,2.56,1.805176471,1.805176471,1.805176471,1.805176471,2.56
2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.805176471,1.805176471,2.53,2.53,2.53,2.53,1.805176471,1.805176471,1.805176471,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.805176471,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.805176471,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.805176471,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.805176471,2.53,1.805176471,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,1.805176471,1.805176471,1.805176471,2.53,1.805176471,1.805176471,1.805176471,1.805176471,2.53
2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,1.805176471,1.805176471,2.62,2.62,2.62,2.62,1.805176471,1.805176471,1.805176471,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,1.805176471,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,1.805176471,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,1.805176471,2.62,2.62,2.62,2.62,2.62,2.62,2.62,1.805176471,2.62,1.805176471,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62,1.805176471,1.805176471,1.805176471,2.62,1.805176471,1.805176471,1.805176471,1.805176471,2.62
2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,1.805176471,1.805176471,2.583333333,2.583333333,2.583333333,2.583333333,1.805176471,1.805176471,1.805176471,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,1.805176471,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,1.805176471,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,1.805176471,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,1.805176471,2.583333333,1.805176471,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,1.805176471,1.805176471,1.805176471,2.583333333,1.805176471,1.805176471,1.805176471,1.805176471,2.583333333
2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,1.805176471,1.805176471,2.546666667,2.546666667,2.546666667,2.546666667,1.805176471,1.805176471,1.805176471,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,1.805176471,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,1.805176471,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,1.805176471,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,1.805176471,2.546666667,1.805176471,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,2.546666667,1.805176471,1.805176471,1.805176471,2.546666667,1.805176471,1.805176471,1.805176471,1.805176471,2.546666667
2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,1.805176471,1.805176471,2.51,2.51,2.51,2.51,1.805176471,1.805176471,1.805176471,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,2.51,2.51,1.805176471,2.51,1.805176471,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,1.805176471,1.805176471,1.805176471,2.51,1.805176471,1.805176471,1.805176471,1.805176471,2.51
